1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
394	-0.045408	241.677868	0.002059	29
395	-0.826247	241.385397	0.006975	29
396	-0.973934	241.093869	0.010096	33
397	-0.173723	240.803278	0.005388	30
398	-0.400011	240.513619	0.008363	29
399	-0.803798	240.224887	0.008730	29
400	-1.053501	239.937077	0.006069	29
401	-1.048109	239.650186	0.012887	29
402	-0.837434	239.364207	0.011572	29
403	-0.039981	239.079136	0.001583	29
404	-1.026316	238.794969	0.014207	29
405	-1.066337	238.511701	0.031760	28
406	-0.134950	238.229327	0.003403	29
407	-0.014254	237.947843	0.001187	29
408	-0.000000	237.667244	0.000000	25
409	-0.476575	237.387526	0.008020	29
410	-0.779165	237.108684	0.007456	28
411	-0.740749	236.830714	0.006590	29
412	-0.378107	236.553610	0.002680	29
413	-0.964761	236.277370	0.013955	29
414	-1.000703	236.001989	0.058872	29
415	-0.791498	235.727461	0.009124	29
416	-0.708486	235.453784	0.008024	29
417	-0.719739	235.180952	0.006260	29
418	-0.048984	234.908962	0.000341	29
419	-0.847616	234.637809	0.010683	29
420	-0.622235	234.367488	0.005255	29
421	-0.980419	234.097997	0.044649	29
422	-0.344943	233.829331	0.004210	30
423	-0.000000	233.561485	0.000000	28
424	-0.849216	233.294456	0.010435	30
425	-0.803455	233.028239	0.005955	29
426	-0.016420	232.762831	0.000460	30
427	-0.957819	232.498228	0.015814	29
428	-0.517906	232.234425	0.006078	29
429	-1.010414	231.971419	0.018632	29
430	-0.815450	231.709205	0.003636	29
431	-0.139279	231.447781	0.003119	30
432	-0.898340	231.187141	0.007223	29
433	-0.292755	230.927283	0.004164	29
434	-1.233017	230.668202	0.019952	29
435	-0.698201	230.409895	0.009282	29
436	-0.987420	230.152358	0.009017	30
437	-0.024915	229.895587	0.002472	29
438	-0.958514	229.639578	0.017480	28
439	-0.340877	229.384329	0.008120	29
440	-0.055202	229.129834	0.001737	29
441	-0.006652	228.876091	0.000726	29
442	-0.023612	228.623096	0.000822	29
443	-0.344844	228.370846	0.000858	29
444	-0.609981	228.119336	0.004334	29
445	-0.907930	227.868563	0.008791	28
446	-1.089264	227.618525	0.014233	28
447	-0.000536	227.369216	0.000097	30
448	-0.197256	227.120635	0.002681	29
449	-0.000000	226.872777	0.000000	30
450	-0.004923	226.625638	0.000208	27
451	-0.876920	226.379217	0.012465	30
452	-0.424351	226.133509	0.003507	29
453	-0.000000	225.888510	0.000000	26
454	-0.251417	225.644218	0.004590	28
455	-0.702401	225.400630	0.024729	29
456	-0.000000	225.157741	0.000000	29
457	-0.951147	224.915549	0.023900	29
458	-0.821463	224.674051	0.008925	29
459	-0.000000	224.433242	0.000000	29
460	-0.124445	224.193121	0.002027	29
461	-1.004223	223.953684	0.003920	29
462	-0.901163	223.714927	0.005822	29
463	-0.343295	223.476848	0.003966	29
464	-0.000014	223.239444	0.000002	29
465	-1.196500	223.002710	0.007609	30
466	-0.000000	222.766645	0.000000	29
467	-0.138805	222.531245	0.004544	26
468	-0.803285	222.296508	0.017547	29
469	-1.065958	222.062429	0.030086	30
470	-0.539411	221.829007	0.008501	28
471	-0.639585	221.596238	0.005041	29
472	-0.953744	221.364119	0.005053	29
473	-0.796781	221.132647	0.004744	29
474	-0.872759	220.901820	0.007084	30
475	-0.925349	220.671634	0.016870	29
476	-1.015136	220.442086	0.010885	29
477	-0.000000	220.213174	0.000000	27
478	-0.109057	219.984895	0.002762	29
479	-0.140626	219.757246	0.003993	29
480	-0.880230	219.530224	0.010491	30
481	-0.000000	219.303826	0.000000	28
482	-0.000000	219.078050	0.000000	29
483	-0.000029	218.852893	0.000009	29
484	-0.535873	218.628352	0.003087	29
485	-0.819101	218.404424	0.012948	28
486	-0.000000	218.181106	0.000000	29
487	-0.939293	217.958397	0.014090	29
488	-0.753823	217.736292	0.016828	29
489	-0.000000	217.514790	0.000000	27
490	-0.000000	217.293888	0.000000	29
491	-0.385052	217.073584	0.004510	29
492	-0.056163	216.853873	0.002167	29
493	-0.933988	216.634755	0.017186	29
494	-0.000000	216.416227	0.000000	28
495	-1.198806	216.198285	0.010194	29
496	-0.635706	215.980927	0.009947	27
497	-0.981206	215.764151	0.010323	29
498	-0.336232	215.547955	0.007659	29
499	-1.049832	215.332335	0.011552	27
500	-0.231958	215.117289	0.007292	30
501	-0.233342	214.902815	0.003392	28
502	-0.000000	214.688911	0.000000	23
503	-0.968075	214.475573	0.007753	30
504	-0.509473	214.262800	0.011040	29
505	-0.589109	214.050588	0.006134	29
506	-0.397853	213.838936	0.007090	29
507	-0.904229	213.627842	0.016954	28
508	-0.023692	213.417302	0.000931	29
509	-0.655484	213.207314	0.012967	29
510	-1.004831	212.997877	0.014645	29
511	-0.000050	212.788987	0.000010	27
512	-0.445817	212.580642	0.005584	29
513	-1.208572	212.372841	0.023011	29
514	-0.000000	212.165581	0.000000	29
515	-0.872877	211.958859	0.012946	30
516	-0.532048	211.752673	0.009717	28
517	-0.966318	211.547021	0.009622	30
518	-0.799949	211.341902	0.009845	29
519	-0.644455	211.137311	0.007715	29
520	-0.172440	210.933248	0.001301	29
521	-0.041338	210.729710	0.001868	30
522	-0.991460	210.526695	0.013145	29
523	-0.482995	210.324200	0.008087	29
524	-1.005989	210.122224	0.015336	29
525	-0.029844	209.920765	0.001172	28
526	-0.000000	209.719820	0.000000	31
527	-0.618883	209.519387	0.006080	30
528	-1.005060	209.319463	0.011528	29
529	-0.345988	209.120048	0.004411	29
530	-0.922988	208.921139	0.014591	29
531	-0.001171	208.722733	0.000112	29
532	-0.204913	208.524829	0.003708	29
533	-0.590742	208.327425	0.004432	30
534	-0.567929	208.130518	0.006695	29
535	-0.124797	207.934107	0.000965	29
536	-0.815644	207.738189	0.010281	28
537	-0.000000	207.542762	0.000000	29
538	-0.704940	207.347825	0.014547	29
539	-1.059170	207.153376	0.010796	30
540	-0.199128	206.959412	0.004682	29
541	-0.663211	206.765932	0.007464	29
542	-0.000008	206.572933	0.000001	30
543	-0.213924	206.380414	0.003285	29
544	-0.000000	206.188373	0.000000	29
545	-0.196467	205.996807	0.001856	30
546	-0.717927	205.805716	0.013072	30
547	-1.120244	205.615096	0.020203	29
548	-0.811491	205.424946	0.009262	29
549	-0.222867	205.235265	0.002891	29
550	-0.621582	205.046050	0.015277	30
551	-0.945975	204.857299	0.010232	29
552	-0.587418	204.669011	0.004904	29
553	-0.904452	204.481184	0.006671	29
554	-0.754383	204.293816	0.002948	29
555	-0.553094	204.106905	0.012115	29
556	-0.632257	203.920449	0.009388	32
557	-0.829395	203.734447	0.023080	30
558	-0.976246	203.548896	0.026539	29
559	-0.965412	203.363795	0.010284	29
560	-0.156139	203.179143	0.002993	29
561	-1.027014	202.994937	0.019212	27
562	-0.239520	202.811176	0.006460	28
563	-0.856164	202.627857	0.005509	29
564	-0.001131	202.444980	0.000164	30
565	-1.078023	202.262543	0.015584	28
566	-0.593128	202.080543	0.008393	30
567	-1.052167	201.898979	0.011134	29
568	-0.000712	201.717849	0.000108	29
569	-0.116793	201.537153	0.001825	29
570	-0.493219	201.356887	0.004999	30
571	-0.020710	201.177050	0.000327	30
572	-0.865565	200.997642	0.014123	30
573	-0.000000	200.818659	0.000000	30
574	-0.955765	200.640100	0.008113	29
575	-0.583561	200.461965	0.014023	29
576	-0.814659	200.284250	0.009601	29
577	-0.000000	200.106955	0.000000	29
578	-1.049665	199.930078	0.009504	30
579	-0.000000	199.753617	0.000000	30
580	-0.620875	199.577571	0.004639	29
581	-0.000000	199.401938	0.000000	31
582	-0.000000	199.226717	0.000000	29
583	-1.032058	199.051905	0.011538	29
584	-0.822349	198.877502	0.002335	29
585	-0.766006	198.703506	0.007416	29
586	-0.766618	198.529916	0.005501	30
587	-0.000012	198.356729	0.000002	29
588	-0.673463	198.183944	0.008746	29
589	-0.513177	198.011560	0.006862	29
590	-0.824933	197.839576	0.004585	30
591	-0.000000	197.667989	0.000000	30
592	-0.331168	197.496798	0.006210	29
593	-0.000580	197.326002	0.000032	30
594	-1.121532	197.155600	0.009764	29
595	-0.000000	196.985589	0.000000	29
596	-0.011238	196.815969	0.001114	29
597	-0.537761	196.646738	0.005913	30
598	-0.520752	196.477894	0.007814	28
599	-0.000506	196.309436	0.000017	29
600	-0.918854	196.141363	0.011337	29
601	-1.066462	195.973673	0.008083	31
602	-0.231461	195.806365	0.004362	28
603	-0.464086	195.639437	0.003410	29
604	-0.970515	195.472888	0.007113	29
605	-0.851129	195.306717	0.004832	29
606	-0.627987	195.140922	0.005229	29
607	-0.601375	194.975501	0.005636	29
608	-0.657287	194.810454	0.012332	29
609	-0.000000	194.645779	0.000000	29
610	-0.692666	194.481475	0.009020	29
611	-0.530635	194.317540	0.006313	28
612	-0.000005	194.153973	0.000001	29
613	-1.043235	193.990773	0.013052	30
614	-0.850028	193.827938	0.006038	29
615	-0.670356	193.665467	0.007949	31
616	-0.060877	193.503358	0.001490	24
617	-0.726052	193.341611	0.017864	29
618	-0.000000	193.180224	0.000000	28
619	-1.031150	193.019196	0.012909	29
620	-0.534804	192.858525	0.005461	29
621	-0.800941	192.698210	0.014868	29
622	-1.092751	192.538251	0.018601	27
623	-0.953690	192.378644	0.014523	29
624	-0.977341	192.219391	0.010525	28
625	-0.546375	192.060488	0.004807	30
626	-0.672473	191.901935	0.013313	27
627	-0.000000	191.743730	0.000000	31
628	-0.875667	191.585873	0.019010	29
629	-0.000000	191.428362	0.000000	29
630	-0.247497	191.271196	0.001766	29
631	-0.000000	191.114374	0.000000	31
632	-0.907439	190.957893	0.014553	30
633	-1.117692	190.801755	0.021302	29
634	-1.083331	190.645956	0.010324	30
635	-0.566133	190.490495	0.008661	28
636	-1.060499	190.335373	0.008198	28
637	-1.021881	190.180587	0.006775	29
638	-0.000249	190.026136	0.000026	29
639	-0.169276	189.872019	0.004863	29
640	-0.888780	189.718235	0.009177	29
641	-0.959161	189.564782	0.011586	28
642	-0.136235	189.411661	0.004722	28
643	-0.789569	189.258868	0.007623	25
644	-1.021529	189.106404	0.012528	30
645	-0.771974	188.954267	0.007255	27
646	-0.000000	188.802456	0.000000	25
647	-0.977622	188.650969	0.008781	34
648	-0.623675	188.499807	0.005543	30
649	-0.801040	188.348967	0.007690	33
650	-0.000000	188.198448	0.000000	32
651	-1.087037	188.048250	0.012644	36
652	-1.120081	187.898371	0.016062	37
653	-0.000000	187.748810	0.000000	32
654	-0.816607	187.599566	0.007605	32
655	-1.115508	187.450638	0.013404	30
656	-0.264533	187.302025	0.006949	28
657	-0.000000	187.153725	0.000000	29
658	-0.000845	187.005739	0.000167	29
659	-0.833911	186.858064	0.009532	28
660	-1.110922	186.710699	0.008078	30
661	-1.080589	186.563645	0.010016	30
662	-0.853333	186.416898	0.008408	29
663	-0.000046	186.270459	0.000005	30
664	-0.000000	186.124326	0.000000	35
665	-0.777225	185.978499	0.003442	38
666	-1.043118	185.832976	0.017849	34
667	-0.502102	185.687756	0.007838	37
668	-1.154383	185.542838	0.006598	35
669	-0.915965	185.398222	0.005351	34
670	-0.891469	185.253906	0.012365	33
671	-0.970665	185.109889	0.011727	33
672	-1.128665	184.966170	0.009542	32
673	-0.000000	184.822748	0.000000	29
674	-0.455161	184.679623	0.006641	29
675	-0.239178	184.536792	0.003780	30
676	-0.000000	184.394256	0.000000	26
677	-0.030094	184.252013	0.001191	31
678	-0.778534	184.110062	0.021075	29
679	-0.740696	183.968403	0.006801	28
680	-1.005728	183.827034	0.008236	29
681	-0.974368	183.685954	0.010609	29
682	-0.198224	183.545163	0.003275	30
683	-0.397204	183.404658	0.008014	28
684	-0.936473	183.264441	0.013445	33
685	-0.899266	183.124509	0.004572	37
686	-1.152774	182.984861	0.015762	38
687	-0.000502	182.845497	0.000002	36
688	-0.922390	182.706416	0.004781	30
689	-0.746819	182.567616	0.020281	29
690	-0.684732	182.429098	0.007696	29
691	-0.789143	182.290859	0.006694	29
692	-0.929930	182.152899	0.009845	30
693	-0.000000	182.015217	0.000000	28
694	-0.236051	181.877813	0.006437	25
695	-0.000084	181.740684	0.000033	30
