1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1267	-0.829554	131.325282	0.008877	28
1268	0.000000	131.267717	0.000000	28
1269	-0.227519	131.210219	0.004820	28
1270	-0.490757	131.152788	0.006357	29
1271	-0.452208	131.095424	0.004212	28
1272	-0.508432	131.038127	0.005167	29
1273	-0.070594	130.980897	0.000920	26
1274	-0.732504	130.923733	0.006603	28
1275	-0.722221	130.866636	0.006314	28
1276	-0.354325	130.809605	0.005063	28
1277	-0.773336	130.752641	0.010686	29
1278	-0.152511	130.695742	0.003075	28
1279	-0.455248	130.638910	0.004456	29
1280	-1.033615	130.582143	0.011704	33
1281	0.000000	130.525442	0.000000	24
1282	-0.469378	130.468807	0.003562	29
1283	0.000000	130.412237	0.000000	29
1284	-0.934855	130.355733	0.010589	30
1285	-0.043907	130.299294	0.002373	30
1286	0.000000	130.242920	0.000000	30
1287	-0.000000	130.186611	0.000000	30
1288	-0.879271	130.130366	0.006491	29
1289	-0.960675	130.074187	0.005787	30
1290	-0.982663	130.018072	0.010355	29
1291	-0.896270	129.962022	0.011833	29
1292	0.000000	129.906036	0.000000	29
1293	-0.630050	129.850114	0.004898	29
1294	0.000000	129.794257	0.000000	28
1295	-1.036662	129.738463	0.006251	29
1296	0.000000	129.682734	0.000000	29
1297	-1.040267	129.627068	0.037234	29
1298	-0.298389	129.571466	0.001941	29
1299	-0.275964	129.515927	0.006289	29
1300	-0.000035	129.460452	0.000001	29
1301	-0.000000	129.405040	0.000000	29
1302	-0.801371	129.349692	0.007882	29
1303	-0.823902	129.294406	0.003786	29
1304	-0.153799	129.239183	0.005276	28
1305	-0.887567	129.184024	0.009773	29
1306	-0.620067	129.128927	0.006348	29
1307	-0.845568	129.073892	0.015207	29
1308	0.000000	129.018921	0.000000	28
1309	0.000000	128.964011	0.000000	27
1310	-0.002048	128.909164	0.000188	30
1311	-0.007886	128.854379	0.001130	29
1312	-0.323583	128.799656	0.002833	29
1313	-0.107348	128.744995	0.003175	29
1314	-0.847753	128.690396	0.012878	29
1315	-0.957760	128.635858	0.011470	28
1316	-0.871102	128.581382	0.008694	29
1317	-0.898940	128.526968	0.006814	29
1318	-0.000000	128.472615	0.000000	26
1319	-0.889903	128.418323	0.024928	29
1320	-0.949636	128.364092	0.005121	29
1321	-0.821032	128.309922	0.007875	29
1322	-0.762793	128.255814	0.009824	29
1323	-1.013814	128.201766	0.006160	30
1324	-1.068581	128.147778	0.018383	29
1325	-0.004420	128.093852	0.000565	29
1326	-0.627042	128.039985	0.003905	28
1327	-0.660949	127.986180	0.004434	29
1328	-0.945862	127.932434	0.005329	28
1329	-0.093975	127.878749	0.003880	29
1330	-0.000006	127.825123	0.000000	29
1331	0.000000	127.771558	0.000000	24
1332	0.000000	127.718052	0.000000	30
1333	-1.054583	127.664606	0.005138	29
1334	-0.133661	127.611220	0.003325	29
1335	-0.680165	127.557893	0.009665	30
1336	-0.000549	127.504625	0.000024	29
1337	-0.769548	127.451417	0.009993	28
1338	0.000000	127.398268	0.000000	29
1339	-0.860639	127.345178	0.012534	30
1340	-0.019169	127.292147	0.001232	28
1341	-0.526880	127.239175	0.004933	28
1342	-0.201500	127.186261	0.006554	30
1343	-0.944644	127.133407	0.007613	30
1344	-0.798478	127.080610	0.004858	28
1345	-0.940789	127.027872	0.005131	29
1346	-1.098431	126.975193	0.013118	29
1347	-0.517400	126.922572	0.006098	31
1348	-0.534487	126.870008	0.005369	30
1349	-0.017030	126.817503	0.000346	29
