1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
513	-1.203958	212.372841	0.023213	31
514	-0.000000	212.165581	0.000000	30
515	-0.879783	211.958859	0.013626	28
516	-0.497864	211.752673	0.010422	33
517	-0.949395	211.547021	0.009801	29
518	-0.780601	211.341902	0.015107	30
519	-0.618405	211.137311	0.007472	32
520	-0.173460	210.933248	0.000987	28
521	-0.037183	210.729710	0.001651	29
522	-0.983905	210.526695	0.015075	30
523	-0.471156	210.324200	0.006824	28
524	-1.004788	210.122224	0.015521	32
525	-0.031095	209.920765	0.001035	29
526	-0.000000	209.719820	0.000000	30
527	-0.590913	209.519387	0.008539	28
528	-0.998829	209.319463	0.010643	30
529	-0.343734	209.120048	0.004367	31
530	-0.908316	208.921139	0.014403	30
531	-0.001020	208.722733	0.000127	33
532	-0.202191	208.524829	0.003686	29
533	-0.595585	208.327425	0.004556	29
534	-0.570303	208.130518	0.006619	30
535	-0.124477	207.934107	0.000931	29
536	-0.803576	207.738189	0.010246	33
537	-0.000000	207.542762	0.000000	29
538	-0.728840	207.347825	0.011649	29
539	-1.042645	207.153376	0.011672	29
540	-0.201010	206.959412	0.004671	29
541	-0.642876	206.765932	0.010431	33
542	-0.000007	206.572933	0.000001	30
543	-0.219078	206.380414	0.003915	29
544	-0.000000	206.188373	0.000000	32
545	-0.196828	205.996807	0.001466	29
546	-0.702691	205.805716	0.013812	29
547	-1.108816	205.615096	0.019986	28
548	-0.803754	205.424946	0.009553	29
549	-0.223614	205.235265	0.002794	33
550	-0.587996	205.046050	0.015383	29
551	-0.940964	204.857299	0.015335	30
552	-0.580574	204.669011	0.005127	28
553	-0.903747	204.481184	0.007201	30
554	-0.753517	204.293816	0.005333	34
555	-0.554158	204.106905	0.011800	29
556	-0.618041	203.920449	0.009415	28
557	-0.828971	203.734447	0.019449	32
558	-0.979530	203.548896	0.027811	29
559	-0.947827	203.363795	0.014232	29
560	-0.153783	203.179143	0.003492	29
561	-1.031159	202.994937	0.019458	29
562	-0.226274	202.811176	0.006354	32
563	-0.857437	202.627857	0.004977	29
564	-0.001469	202.444980	0.000094	29
565	-1.090201	202.262543	0.016037	32
566	-0.575670	202.080543	0.010520	29
567	-1.045529	201.898979	0.010973	29
568	-0.000849	201.717849	0.000114	29
569	-0.115049	201.537153	0.002076	28
570	-0.490253	201.356887	0.004539	32
571	-0.020655	201.177050	0.000318	30
572	-0.851177	200.997642	0.014330	30
573	-0.000000	200.818659	0.000000	29
574	-0.933665	200.640100	0.008351	33
575	-0.544805	200.461965	0.013771	29
576	-0.816783	200.284250	0.009029	28
577	-0.000000	200.106955	0.000000	31
578	-1.040314	199.930078	0.013268	29
579	-0.000000	199.753617	0.000000	27
580	-0.608766	199.577571	0.003833	29
581	-0.000000	199.401938	0.000000	25
582	-0.000000	199.226717	0.000000	33
583	-1.006300	199.051905	0.010341	30
584	-0.825438	198.877502	0.001788	30
585	-0.769638	198.703506	0.008135	34
586	-0.758781	198.529916	0.006655	29
587	-0.000016	198.356729	0.000003	29
588	-0.674862	198.183944	0.008399	30
589	-0.515147	198.011560	0.006520	28
590	-0.821416	197.839576	0.004717	32
591	-0.000000	197.667989	0.000000	30
592	-0.341108	197.496798	0.006290	31
593	-0.000628	197.326002	0.000026	31
594	-1.120492	197.155600	0.008664	34
595	-0.000000	196.985589	0.000000	30
596	-0.010771	196.815969	0.001115	29
597	-0.549616	196.646738	0.006117	31
598	-0.527050	196.477894	0.006914	34
599	-0.000532	196.309436	0.000015	33
600	-0.917217	196.141363	0.010422	32
601	-1.072891	195.973673	0.009681	30
602	-0.228088	195.806365	0.004423	30
603	-0.466986	195.639437	0.003547	32
604	-0.973645	195.472888	0.007226	32
605	-0.835430	195.306717	0.006051	29
606	-0.627699	195.140922	0.005250	31
607	-0.596393	194.975501	0.004935	30
608	-0.666974	194.810454	0.011351	32
609	-0.000000	194.645779	0.000000	30
610	-0.675461	194.481475	0.012041	32
611	-0.530873	194.317540	0.005974	31
612	-0.000004	194.153973	0.000001	31
613	-1.041237	193.990773	0.012397	29
614	-0.864688	193.827938	0.005130	28
615	-0.631088	193.665467	0.010229	29
616	-0.048683	193.503358	0.001444	28
617	-0.724832	193.341611	0.024879	29
618	-0.000000	193.180224	0.000000	27
619	-1.030727	193.019196	0.013522	28
620	-0.535716	192.858525	0.005340	31
621	-0.810004	192.698210	0.012425	30
622	-1.094727	192.538251	0.017804	30
623	-0.973465	192.378644	0.015068	31
624	-0.969579	192.219391	0.010376	30
625	-0.550777	192.060488	0.004988	29
626	-0.635507	191.901935	0.012318	31
627	-0.000000	191.743730	0.000000	29
628	-0.844466	191.585873	0.018218	31
629	-0.000000	191.428362	0.000000	29
630	-0.246860	191.271196	0.002591	28
631	-0.000000	191.114374	0.000000	31
632	-0.869041	190.957893	0.019871	29
633	-1.122767	190.801755	0.022182	29
634	-1.085490	190.645956	0.008598	27
635	-0.548606	190.490495	0.008651	30
636	-1.058467	190.335373	0.006828	29
637	-1.017858	190.180587	0.006516	29
638	-0.000227	190.026136	0.000025	30
639	-0.171930	189.872019	0.005214	29
640	-0.854273	189.718235	0.012228	29
