1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
220	-0.820186	313.398548	0.017751	7.7
221	-0.000000	312.814213	0.000000	10.1
222	-0.598196	312.232773	0.004825	7.8
223	-0.931860	311.654207	0.015122	7.5
224	-0.428555	311.078491	0.006463	7.7
225	-0.000000	310.505602	0.000000	7.6
226	-0.000000	309.935518	0.000000	10.4
227	-0.895272	309.368217	0.012040	7.8
228	-0.810479	308.803676	0.015479	7.5
229	-0.000000	308.241874	0.000000	7.5
230	-0.499508	307.682789	0.006731	7.5
231	-0.123524	307.126400	0.003062	10.1
232	-0.000000	306.572687	0.000000	7.9
233	-0.000000	306.021627	0.000000	7.5
234	-0.395626	305.473201	0.011705	7.5
235	-0.506907	304.927388	0.009414	7.6
236	-0.499113	304.384168	0.009058	11.3
237	-0.000000	303.843521	0.000000	7.6
238	-0.660669	303.305427	0.009188	7.6
239	-0.913941	302.769867	0.009856	7.5
240	-0.853314	302.236821	0.021720	7.7
241	-0.000000	301.706270	0.000000	10.4
242	-0.951336	301.178196	0.020099	7.9
243	-0.000000	300.652580	0.000000	9.1
244	-0.605574	300.129402	0.017757	8.2
245	-0.789170	299.608645	0.019286	8.3
246	-0.133547	299.090291	0.002083	11.7
247	-0.578050	298.574321	0.017976	8.0
248	-0.908723	298.060718	0.016274	7.9
249	-0.936312	297.549465	0.021801	7.8
250	-0.660766	297.040543	0.007985	7.5
251	-0.583297	296.533936	0.010452	10.5
252	-0.000000	296.029626	0.000000	7.7
253	-0.727556	295.527597	0.004149	7.7
254	-0.472551	295.027832	0.014531	7.6
255	-0.059014	294.530315	0.002192	7.7
256	-0.340519	294.035028	0.004487	10.1
257	-0.848827	293.541956	0.013786	8.1
258	-0.000000	293.051083	0.000000	7.7
259	-0.468404	292.562393	0.005369	8.4
260	-0.000000	292.075870	0.000000	7.6
261	-0.945231	291.591498	0.024229	10.0
262	-0.000000	291.109263	0.000000	8.0
263	-0.997830	290.629149	0.027282	7.7
264	-0.000335	290.151140	0.000045	7.5
265	-0.592035	289.675222	0.010837	7.9
266	-0.136632	289.201380	0.002250	10.2
267	-0.000000	288.729600	0.000000	7.9
268	-0.000000	288.259866	0.000000	7.5
269	-0.810724	287.792165	0.010200	7.6
270	-0.000000	287.326481	0.000000	7.7
271	-0.805470	286.862802	0.011702	9.9
272	-0.002565	286.401113	0.000039	8.1
273	-0.133157	285.941400	0.002554	7.8
274	-0.000000	285.483649	0.000000	7.5
275	-0.684218	285.027847	0.016500	7.7
276	-0.698473	284.573981	0.009814	10.8
277	-0.567553	284.122037	0.010571	7.6
278	-0.947779	283.672002	0.008300	7.6
279	-0.292680	283.223863	0.004306	8.0
280	-0.881718	282.777607	0.020533	7.8
281	-0.000000	282.333221	0.000000	11.1
282	-0.722657	281.890692	0.007973	7.5
283	-0.556858	281.450008	0.008243	7.7
284	-0.922283	281.011157	0.009192	7.6
285	-0.907628	280.574125	0.024855	7.6
286	-0.714272	280.138901	0.006212	10.4
287	-0.276071	279.705473	0.006683	8.1
288	-0.473935	279.273829	0.005647	7.6
289	-0.000000	278.843956	0.000000	7.6
290	-0.748447	278.415844	0.009103	7.6
291	-0.175387	277.989479	0.002427	10.2
292	-0.226348	277.564851	0.004968	7.7
293	-0.292224	277.141949	0.004893	7.7
294	-0.937855	276.720761	0.016700	7.6
295	-0.813241	276.301275	0.012103	7.8
296	-1.059313	275.883480	0.022248	10.2
297	-0.026734	275.467366	0.000664	7.9
298	-0.000000	275.052922	0.000000	8.3
299	-0.242928	274.640136	0.002651	7.6
300	-0.792496	274.228998	0.038073	7.5
301	-0.405896	273.819497	0.012530	10.1
302	-0.000000	273.411623	0.000000	8.0
303	-0.547613	273.005365	0.007025	7.7
304	-0.539829	272.600712	0.006666	7.6
305	-0.000000	272.197655	0.000000	7.6
306	-0.009654	271.796184	0.000197	10.1
307	-0.363124	271.396287	0.007180	8.0
308	-0.497367	270.997956	0.006206	7.5
309	-0.862435	270.601180	0.011553	7.5
310	-0.000146	270.205949	0.000063	7.5
311	-0.643003	269.812254	0.009943	10.4
312	-0.757159	269.420085	0.007736	8.5
313	-0.928295	269.029432	0.011646	7.6
314	-0.492564	268.640287	0.003147	7.5
315	-0.833971	268.252638	0.013460	7.7
316	-0.000000	267.866478	0.000000	11.0
317	-0.149487	267.481796	0.003642	7.8
318	-0.000210	267.098584	0.000010	7.5
319	-0.000000	266.716833	0.000000	7.5
320	-0.563852	266.336533	0.007839	7.6
321	-0.796775	265.957676	0.010653	10.2
322	-0.000000	265.580253	0.000000	7.8
323	-0.675174	265.204254	0.013643	7.7
324	-0.250593	264.829672	0.004763	7.5
325	-0.949646	264.456497	0.019468	7.5
326	-0.395825	264.084721	0.001538	10.0
327	-0.212520	263.714335	0.002079	8.0
328	-0.644720	263.345332	0.007328	7.5
329	-0.600531	262.977702	0.007080	7.5
330	-0.463540	262.611438	0.006624	7.5
331	-0.654147	262.246531	0.007614	9.6
332	-0.553775	261.882973	0.005423	9.1
333	-1.107783	261.520756	0.011115	8.4
334	-0.782167	261.159871	0.005130	7.7
335	-0.668192	260.800312	0.029533	7.6
336	-0.000000	260.442070	0.000000	10.0
337	-0.394058	260.085137	0.008105	7.9
338	-1.034872	259.729505	0.023223	7.6
339	-0.000000	259.375167	0.000000	7.7
340	-0.294468	259.022116	0.003323	7.5
341	-0.785024	258.670343	0.008425	9.7
342	-0.026454	258.319841	0.000365	8.0
343	-0.689377	257.970602	0.034985	7.7
344	-0.887643	257.622620	0.023704	7.6
345	-0.033880	257.275887	0.000195	7.5
346	-1.062060	256.930396	0.031971	10.0
347	-0.315212	256.586139	0.007279	8.0
348	-0.863499	256.243109	0.011372	7.6
349	-0.292498	255.901300	0.006478	7.6
350	-0.545812	255.560703	0.020367	7.5
351	-0.600349	255.221313	0.004702	10.0
352	-0.434203	254.883122	0.006587	8.7
353	-0.646223	254.546124	0.007242	7.8
354	-0.628385	254.210311	0.018532	7.5
355	-0.463093	253.875677	0.006404	7.6
356	-0.102698	253.542215	0.002016	10.1
357	-0.878394	253.209918	0.012617	8.0
358	-0.002867	252.878781	0.000098	7.7
359	-0.577693	252.548795	0.010724	7.8
360	-0.484001	252.219956	0.008506	8.3
361	-0.712096	251.892255	0.012518	11.0
362	-0.633965	251.565688	0.003116	7.9
363	-0.000000	251.240247	0.000000	8.1
364	-0.063108	250.915926	0.001896	7.9
365	-0.000068	250.592720	0.000009	7.5
366	-0.928421	250.270621	0.013685	10.7
367	-0.554498	249.949624	0.008141	8.0
368	-0.634857	249.629723	0.010782	7.5
369	-0.000308	249.310911	0.000055	7.6
370	-0.000000	248.993182	0.000000	7.5
371	-1.145604	248.676531	0.018419	10.7
372	-0.800335	248.360952	0.009451	7.7
373	-0.000000	248.046438	0.000000	7.6
374	-0.000105	247.732984	0.000014	7.6
375	-0.848730	247.420584	0.010870	7.7
376	-0.656923	247.109233	0.006071	10.1
377	-0.024243	246.798924	0.001532	7.8
378	-0.000000	246.489652	0.000000	7.4
379	-0.000000	246.181412	0.000000	7.8
380	-0.000000	245.874197	0.000000	7.4
381	-0.192430	245.568002	0.002693	9.8
382	-0.001353	245.262822	0.000039	9.7
383	-0.612059	244.958652	0.007019	8.3
384	-0.247663	244.655485	0.002958	7.7
385	-0.264283	244.353317	0.004660	8.5
386	-0.019053	244.052142	0.000254	11.0
387	-0.204199	243.751955	0.002690	8.2
388	-0.455226	243.452750	0.005314	7.6
389	-0.427305	243.154523	0.003337	7.6
390	-0.913074	242.857268	0.021212	8.3
391	-1.028101	242.560980	0.011057	11.2
392	-0.494910	242.265654	0.005630	8.1
393	-0.000000	241.971285	0.000000	8.2
394	-0.844910	241.677868	0.009121	7.7
395	-0.702398	241.385397	0.023435	7.5
396	-0.361009	241.093869	0.007001	11.1
397	-0.973644	240.803278	0.007844	7.4
398	-0.001134	240.513619	0.000104	7.6
399	-0.398541	240.224887	0.006756	7.8
400	-0.000000	239.937077	0.000000	7.5
401	-0.446954	239.650186	0.007322	10.1
402	-0.000000	239.364207	0.000000	7.9
403	-0.866058	239.079136	0.022579	7.5
404	-0.663969	238.794969	0.013041	8.2
405	-0.000008	238.511701	0.000003	7.5
406	-1.081367	238.229327	0.011617	10.2
407	-1.009763	237.947843	0.009776	7.8
408	-1.020667	237.667244	0.030787	8.7
409	-0.012612	237.387526	0.000218	7.5
410	-0.000000	237.108684	0.000000	8.2
411	-0.745936	236.830714	0.008529	10.8
412	-0.157213	236.553610	0.000564	7.6
413	-0.000000	236.277370	0.000000	7.6
414	-0.000000	236.001989	0.000000	7.7
415	-0.000000	235.727461	0.000000	7.5
416	-0.515035	235.453784	0.006858	9.8
417	-0.655733	235.180952	0.006591	8.1
418	-0.337659	234.908962	0.007063	7.6
419	-0.553708	234.637809	0.008227	7.4
420	-0.198336	234.367488	0.005401	8.4
421	-0.000000	234.097997	0.000000	10.8
422	-0.692482	233.829331	0.005737	7.7
423	-1.021088	233.561485	0.031266	7.5
424	-0.085103	233.294456	0.001115	7.5
425	-0.205102	233.028239	0.007440	7.5
426	-0.474031	232.762831	0.007242	10.1
427	-0.844255	232.498228	0.011829	7.9
428	-0.150856	232.234425	0.003039	7.7
429	-0.533477	231.971419	0.007372	7.5
430	-0.645538	231.709205	0.006743	7.8
431	-0.673733	231.447781	0.007497	10.0
432	-1.028028	231.187141	0.011385	8.1
433	-0.767800	230.927283	0.009414	7.5
434	-0.000000	230.668202	0.000000	7.7
435	-0.000000	230.409895	0.000000	7.5
436	-0.000000	230.152358	0.000000	11.2
437	-0.000000	229.895587	0.000000	7.6
438	-0.066719	229.639578	0.001584	7.7
439	-0.654472	229.384329	0.004912	7.5
440	-0.783271	229.129834	0.006385	7.6
441	-0.848489	228.876091	0.014268	11.0
442	-1.000032	228.623096	0.042834	7.6
443	-1.058886	228.370846	0.020994	7.6
444	-0.357011	228.119336	0.002511	7.6
445	-0.000000	227.868563	0.000000	7.5
446	-0.025972	227.618525	0.001039	10.3
447	-0.990675	227.369216	0.007876	8.4
448	-0.876251	227.120635	0.013886	7.7
449	-1.108506	226.872777	0.018569	7.5
450	-0.213488	226.625638	0.002439	7.7
451	-0.233261	226.379217	0.004008	10.0
452	-0.372687	226.133509	0.005814	8.0
453	-0.636629	225.888510	0.018513	7.4
454	-1.046803	225.644218	0.042111	8.4
455	-0.000000	225.400630	0.000000	7.5
456	-0.991406	225.157741	0.016125	10.1
457	-0.567045	224.915549	0.008127	7.8
458	-0.000000	224.674051	0.000000	7.7
459	-0.000000	224.433242	0.000000	7.6
460	-0.028829	224.193121	0.000730	7.5
461	-0.000000	223.953684	0.000000	9.7
462	-0.594836	223.714927	0.008117	8.8
463	-0.013267	223.476848	0.000660	7.4
464	-0.125882	223.239444	0.002860	7.7
465	-0.697044	223.002710	0.017683	7.5
466	-0.184335	222.766645	0.001647	9.3
467	-0.365026	222.531245	0.004721	9.6
468	-0.663461	222.296508	0.006086	7.7
469	-0.926576	222.062429	0.014177	7.5
470	-0.000000	221.829007	0.000000	7.7
471	-0.246135	221.596238	0.002562	8.9
472	-0.981549	221.364119	0.016759	10.1
473	-0.156497	221.132647	0.005123	7.5
474	-0.257962	220.901820	0.005057	7.5
475	-1.039561	220.671634	0.016619	7.5
476	-1.032790	220.442086	0.020918	8.7
477	-0.217014	220.213174	0.005110	10.4
478	-0.149632	219.984895	0.001130	8.3
479	-0.720121	219.757246	0.005076	7.5
480	-0.248959	219.530224	0.004543	7.5
481	-0.363134	219.303826	0.002145	8.9
482	-0.382359	219.078050	0.008001	10.0
483	-0.000000	218.852893	0.000000	7.6
484	-1.051913	218.628352	0.007878	8.1
485	-1.070615	218.404424	0.015242	8.4
486	-0.065184	218.181106	0.001579	10.8
487	-0.639806	217.958397	0.005865	8.3
488	-0.000000	217.736292	0.000000	7.5
489	-0.000115	217.514790	0.000058	7.6
490	-0.000000	217.293888	0.000000	8.0
491	-0.000000	217.073584	0.000000	10.1
492	-0.013921	216.853873	0.000441	7.9
493	-0.499766	216.634755	0.008119	7.5
494	-0.831513	216.416227	0.008526	7.4
495	-0.648304	216.198285	0.005310	7.5
496	-0.000000	215.980927	0.000000	9.4
497	-0.069668	215.764151	0.000904	9.3
498	-0.524950	215.547955	0.009777	7.5
499	-0.762627	215.332335	0.005055	7.7
500	-0.000000	215.117289	0.000000	7.5
501	-0.000000	214.902815	0.000000	9.2
502	-1.010320	214.688911	0.009855	9.8
503	-0.844979	214.475573	0.033939	7.8
504	-0.555952	214.262800	0.006489	7.5
505	-0.675704	214.050588	0.007436	8.0
506	-0.310367	213.838936	0.005788	9.4
507	-0.401011	213.627842	0.004520	9.6
508	-0.062642	213.417302	0.001221	7.8
509	-0.000000	213.207314	0.000000	7.9
510	-0.042017	212.997877	0.001364	7.5
511	-1.005542	212.788987	0.011704	9.6
512	-0.038507	212.580642	0.000768	9.1
513	-0.000000	212.372841	0.000000	7.9
514	-0.597494	212.165581	0.009754	7.5
515	-0.344534	211.958859	0.005335	7.5
516	-0.000049	211.752673	0.000021	9.2
517	-1.050746	211.547021	0.010962	9.7
518	-0.508948	211.341902	0.007462	7.5
519	-1.178952	211.137311	0.012897	7.6
520	-0.809216	210.933248	0.037098	7.4
521	-0.767341	210.729710	0.009106	9.7
522	-0.424632	210.526695	0.004159	10.7
523	-0.993842	210.324200	0.018012	7.5
524	-0.000003	210.122224	0.000002	7.7
525	-0.000000	209.920765	0.000000	7.5
526	-0.000000	209.719820	0.000000	9.1
527	-0.433695	209.519387	0.004035	10.5
528	-0.768760	209.319463	0.011095	7.5
529	-1.034965	209.120048	0.009646	7.6
530	-0.512869	208.921139	0.020454	7.5
531	-0.750355	208.722733	0.012523	8.3
532	-1.023433	208.524829	0.009137	10.4
533	-0.983344	208.327425	0.014307	7.7
534	-0.000000	208.130518	0.000000	7.7
535	-1.055042	207.934107	0.021408	7.5
536	-0.880733	207.738189	0.008674	7.8
537	-0.997538	207.542762	0.019817	10.9
538	-0.854051	207.347825	0.009808	7.6
539	-0.629435	207.153376	0.011031	7.5
540	-0.001690	206.959412	0.000127	7.7
541	-0.466656	206.765932	0.003830	7.5
542	-0.702724	206.572933	0.009250	12.2
543	-1.002189	206.380414	0.019820	7.6
544	-0.450712	206.188373	0.008409	8.0
545	-0.010928	205.996807	0.000518	7.5
546	-0.006152	205.805716	0.000519	7.5
547	-0.729392	205.615096	0.011349	12.5
548	-1.045633	205.424946	0.024621	7.9
549	-0.040323	205.235265	0.000579	7.5
550	-0.951323	205.046050	0.015303	7.6
551	-0.568775	204.857299	0.006105	9.0
552	-0.935384	204.669011	0.008642	11.4
553	-0.375138	204.481184	0.003835	8.6
554	-0.000000	204.293816	0.000000	7.5
555	-0.835329	204.106905	0.007872	7.6
556	-0.565475	203.920449	0.008606	8.5
557	-0.769029	203.734447	0.011002	11.0
558	-1.065490	203.548896	0.018946	7.4
559	-0.794863	203.363795	0.019154	7.7
560	-0.350991	203.179143	0.002643	7.6
561	-0.128959	202.994937	0.003228	7.8
562	-0.986874	202.811176	0.013928	11.8
563	-0.000000	202.627857	0.000000	7.6
564	-0.415849	202.444980	0.004179	7.6
565	-0.519809	202.262543	0.005339	7.7
566	-0.000000	202.080543	0.000000	7.6
567	-0.940327	201.898979	0.010731	11.3
568	-0.585873	201.717849	0.012667	7.6
569	-0.926213	201.537153	0.011281	8.4
570	-0.501825	201.356887	0.006795	7.5
571	-0.674337	201.177050	0.008542	7.8
572	-0.235279	200.997642	0.001795	11.8
573	-0.119863	200.818659	0.003547	7.6
574	-0.593825	200.640100	0.005229	7.5
575	-0.000000	200.461965	0.000000	7.9
576	-0.659866	200.284250	0.018803	7.6
577	-0.724619	200.106955	0.009549	12.1
578	-0.567642	199.930078	0.006315	7.6
579	-0.613699	199.753617	0.004113	7.6
580	-0.684602	199.577571	0.007047	7.5
581	-0.697981	199.401938	0.005788	7.6
582	-0.538296	199.226717	0.004815	11.3
583	-0.532239	199.051905	0.022364	7.6
584	-0.836373	198.877502	0.025903	7.5
585	-0.381252	198.703506	0.005721	8.4
586	-0.507065	198.529916	0.005083	7.6
587	-0.019929	198.356729	0.000485	11.3
588	-1.093312	198.183944	0.011880	7.7
589	-0.000000	198.011560	0.000000	7.7
590	-0.000000	197.839576	0.000000	7.7
591	-0.532292	197.667989	0.007851	8.1
592	-1.068612	197.496798	0.021022	11.7
593	-0.000010	197.326002	0.000002	7.4
594	-0.973677	197.155600	0.017806	7.5
595	-0.412667	196.985589	0.004661	7.4
596	-1.119147	196.815969	0.014561	7.5
597	-0.000000	196.646738	0.000000	12.4
598	-0.000000	196.477894	0.000000	7.5
599	-0.598185	196.309436	0.006282	7.5
600	-0.000000	196.141363	0.000000	8.4
601	-0.000000	195.973673	0.000000	7.6
602	-0.000249	195.806365	0.000111	12.2
603	-0.000000	195.639437	0.000000	7.4
604	-0.700392	195.472888	0.014079	7.8
605	-0.002696	195.306717	0.000046	7.4
606	-0.161409	195.140922	0.003212	7.6
607	-0.905779	194.975501	0.015695	13.5
608	-0.000000	194.810454	0.000000	7.6
609	-0.954431	194.645779	0.022513	7.6
610	-0.001851	194.481475	0.000017	7.5
611	-0.004034	194.317540	0.000501	7.5
612	-1.130477	194.153973	0.009055	11.3
613	-0.612333	193.990773	0.005159	7.7
614	-0.683823	193.827938	0.010748	7.5
615	-0.001612	193.665467	0.000458	7.5
616	-0.674269	193.503358	0.007489	7.6
617	-1.027226	193.341611	0.014223	12.8
618	-0.000000	193.180224	0.000000	7.7
619	-0.000074	193.019196	0.000011	7.6
620	-0.706440	192.858525	0.006966	7.5
621	-1.071702	192.698210	0.008726	7.9
622	-0.000001	192.538251	0.000000	12.2
623	-1.023974	192.378644	0.008431	7.6
624	-0.128427	192.219391	0.003072	7.5
625	-0.932771	192.060488	0.012803	7.6
626	-0.701662	191.901935	0.009004	7.5
627	-0.664946	191.743730	0.006191	12.5
628	-0.453453	191.585873	0.008278	8.5
629	-0.750269	191.428362	0.027524	8.0
630	-0.144377	191.271196	0.002797	7.5
631	-1.105246	191.114374	0.018240	8.3
632	-0.000517	190.957893	0.000011	11.2
