1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
144	0.000000	368.553338	0.000000	12.4
145	-0.989660	367.653696	0.017387	7.7
146	-0.875772	366.759885	0.022913	8.9
147	-0.562603	365.871846	0.012284	7.8
148	-0.000542	364.989518	0.000043	9.5
149	-0.589545	364.112841	0.038518	12.1
150	0.000000	363.241757	0.000000	8.4
151	-0.369151	362.376208	0.012903	7.5
152	-0.024988	361.516137	0.001308	7.6
153	-0.487611	360.661488	0.008222	11.0
154	-0.599139	359.812206	0.009967	8.7
155	-0.102124	358.968236	0.004450	9.0
156	-0.538961	358.129524	0.012073	7.6
157	-0.448086	357.296018	0.011719	7.8
158	0.000000	356.467665	0.000000	11.9
159	-0.693970	355.644414	0.009367	7.5
160	-0.894617	354.826213	0.011116	9.2
161	-1.045933	354.013012	0.021855	8.3
162	0.000000	353.204763	0.000000	8.3
163	-0.676509	352.401415	0.006686	12.5
164	0.000000	351.602922	0.000000	9.2
165	-0.000000	350.809235	0.000000	8.4
166	-0.519419	350.020308	0.009215	7.6
167	-0.916013	349.236095	0.007424	10.8
168	-0.685628	348.456550	0.009927	15.5
169	0.000000	347.681627	0.000000	11.9
170	-0.760112	346.911283	0.027804	9.6
171	-0.670922	346.145474	0.009824	11.1
172	-0.309004	345.384157	0.004587	8.3
173	-0.892250	344.627288	0.036698	7.6
174	-1.002617	343.874826	0.013944	9.4
175	-0.002115	343.126729	0.000227	7.6
176	-0.899630	342.382957	0.010622	12.3
177	0.000000	341.643469	0.000000	13.0
178	-0.167817	340.908224	0.003787	9.9
179	-0.501782	340.177184	0.008679	9.5
180	-0.674774	339.450309	0.008876	13.0
181	0.000000	338.727561	0.000000	7.6
182	-0.090890	338.008902	0.003369	10.6
183	-0.828567	337.294295	0.009488	9.8
184	-0.598692	336.583703	0.006574	8.5
185	-0.890353	335.877089	0.016537	10.5
186	-0.326847	335.174416	0.006436	7.9
187	-0.994298	334.475651	0.024349	10.9
188	-0.776129	333.780756	0.010944	9.2
189	-0.000114	333.089698	0.000045	15.2
190	0.000000	332.402443	0.000000	13.2
191	-0.779186	331.718955	0.014746	10.5
192	-0.637282	331.039203	0.007087	7.8
193	-0.766920	330.363153	0.009071	11.9
194	-0.348559	329.690771	0.005061	10.1
195	0.000000	329.022027	0.000000	7.7
196	-1.073309	328.356888	0.028024	8.6
197	0.000000	327.695322	0.000000	7.7
198	-0.492514	327.037299	0.013423	12.2
199	0.000000	326.382787	0.000000	10.5
200	-0.319544	325.731758	0.004831	9.9
201	0.000000	325.084179	0.000000	9.5
202	-1.065087	324.440023	0.040468	14.3
203	-0.907236	323.799258	0.030026	8.4
204	-1.045073	323.161858	0.015899	7.7
205	-0.001062	322.527792	0.000144	8.4
