1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.479936	0.000000	23.224158	0.018190	1670.8
1	-0.481043	0.000000	23.224158	0.010886	3.9
2	-0.467913	0.000000	23.224158	0.018047	5.1
3	-0.492230	0.000000	23.224158	0.017275	4.3
4	-0.509205	0.000000	23.224158	0.014001	4.0
5	-0.509152	0.000000	23.224158	0.014378	4.7
6	-0.532419	0.000000	23.224158	0.016852	4.0
7	-0.495720	0.000000	23.224158	0.014768	6.1
8	-0.490349	0.000000	23.224158	0.013212	7.2
9	-0.550893	0.000000	23.224158	0.016787	4.7
10	-0.559586	0.000000	23.224158	0.019471	4.7
11	-0.538989	0.000000	23.224158	0.016239	4.6
12	-0.532064	0.000000	23.224158	0.018550	4.0
13	-0.556170	0.000000	23.224158	0.020383	4.9
14	-0.565605	0.000000	23.224158	0.019929	4.4
15	-0.577007	0.000000	23.224158	0.017535	7.7
16	-0.590413	0.000000	23.224158	0.016749	5.5
17	-0.583993	0.000000	23.224158	0.013525	4.8
18	-0.578196	0.000000	23.224158	0.018337	6.2
19	-0.605853	0.000000	23.224158	0.012881	3.9
20	-0.582414	0.000000	23.224158	0.014222	4.4
21	-0.604041	0.000000	23.224158	0.013139	5.0
22	-0.613840	0.000000	23.224158	0.015925	4.3
23	-0.618094	0.000000	23.224158	0.015242	5.9
24	-0.588119	0.000000	23.224158	0.010811	6.1
25	-0.618636	0.000000	23.224158	0.013716	4.4
26	-0.621971	0.000000	23.224158	0.009875	4.0
27	-0.638576	0.000000	23.224158	0.014589	4.6
28	-0.648406	0.000000	23.224158	0.015221	6.1
29	-0.621574	0.000000	23.224158	0.014135	3.9
30	-0.626847	0.000000	23.224158	0.012159	4.7
31	-0.657764	0.000000	23.224158	0.014520	5.4
32	-0.596195	0.000000	23.224158	0.011200	7.6
33	-0.652377	0.000000	23.224158	0.007943	3.9
34	-0.649091	0.000000	23.224158	0.007382	5.8
35	-0.640036	0.657335	22.519268	0.011882	4.0
36	-0.632972	0.564275	22.616449	0.008242	4.3
37	-0.637947	0.471215	22.714472	0.012357	4.2
38	-0.621534	0.378156	22.813348	0.007381	4.0
39	-0.666275	0.285096	22.913089	0.010841	4.5
40	-0.645309	0.192037	23.013707	0.005773	6.1
41	-0.638772	0.098977	23.115211	0.009150	6.8
42	-0.619418	0.005918	23.217615	0.007962	4.6
43	-0.633744	0.000000	23.224158	0.007664	3.9
44	-0.661199	0.000000	23.224158	0.010765	6.5
45	-0.657965	0.000000	23.224158	0.007721	4.8
46	-0.661700	0.996449	22.172093	0.007772	4.0
47	-0.646171	1.996449	21.207940	0.008332	5.7
48	-0.680710	2.996449	20.324145	0.008011	5.8
49	-0.651919	2.903432	20.403234	0.009248	7.6
50	-0.677826	2.811476	20.482028	0.009860	5.5
51	-0.628918	2.718416	20.562390	0.009029	4.0
52	-0.643155	3.312584	20.059871	0.008427	5.1
53	-0.644317	3.219525	20.136948	0.005468	4.1
54	-0.682251	3.126465	20.214619	0.005483	4.0
55	-0.647339	4.027419	19.486920	0.006391	4.2
56	-0.676264	3.943223	19.552698	0.007384	6.4
57	-0.642773	3.850164	19.625920	0.006689	7.0
58	-0.652548	3.757104	19.699692	0.005243	4.3
59	-0.643626	3.664045	19.774020	0.006747	5.6
60	-0.656474	3.570985	19.848912	0.010204	4.5
61	-0.681866	3.477926	19.924373	0.005993	4.4
62	-0.654871	3.385048	20.000261	0.005538	4.1
63	-0.659660	3.291988	20.076880	0.008936	4.6
64	-0.658460	4.291988	19.283076	0.007724	4.2
65	-0.648935	4.994385	18.762026	0.009717	9.7
66	-0.634452	4.901325	18.829435	0.005121	4.1
67	-0.611590	5.901305	18.129504	0.006013	4.5
68	-0.645126	5.933603	18.107764	0.009553	4.0
69	-0.669391	5.840543	18.170546	0.007086	6.6
70	-0.643015	6.840543	17.517881	0.007637	3.9
71	-0.618637	7.840539	16.910478	0.009730	4.4
72	-0.639935	7.747480	16.965220	0.005391	5.6
73	-0.648448	8.747480	16.394912	0.006572	8.7
74	-0.656092	9.747480	15.861701	0.006813	6.6
75	-0.646234	9.691921	15.890414	0.011608	4.4
76	-0.632685	9.599460	15.938429	0.006064	4.5
77	-0.657183	9.506400	15.987049	0.008665	4.0
78	-0.668899	9.413341	16.035967	0.011474	5.4
79	-0.629351	9.320281	16.085184	0.007760	4.0
80	-0.611153	10.320281	15.571614	0.007295	4.5
81	-0.694428	10.227222	15.618018	0.007251	7.0
82	-0.641636	11.227222	15.133396	0.007510	6.4
83	-0.671444	11.157912	15.166013	0.007172	4.2
84	-0.681259	12.157908	14.708627	0.005780	6.5
85	-0.659032	12.113795	14.728222	0.006451	4.8
86	-0.648652	12.020770	14.769714	0.007054	4.2
87	-0.629828	12.101681	14.733612	0.004860	4.1
88	-0.649768	12.452022	14.579307	0.006995	4.5
89	-0.660244	12.358963	14.619978	0.006056	6.1
90	-0.648857	12.265903	14.660877	0.005154	7.6
91	-0.666512	12.172872	14.701993	0.005863	4.3
92	-0.666258	12.079821	14.743348	0.006323	4.0
93	-0.639388	11.986761	14.784941	0.004374	5.9
94	-0.614469	11.913267	14.817955	0.006441	4.2
95	-0.643228	12.913253	14.381024	0.009434	4.3
96	-0.698699	13.913253	13.969117	0.004294	4.6
97	-0.629059	14.913253	13.580149	0.005754	5.3
98	-0.666290	14.820194	13.615429	0.005762	8.9
99	-0.681688	15.820193	13.245648	0.006367	8.9
100	-0.650194	16.820193	12.895421	0.007759	4.1
101	-0.644215	17.820190	12.563239	0.004694	4.3
102	-0.643999	17.727130	12.593428	0.005207	6.4
103	-0.657423	17.634727	12.623548	0.012347	4.0
104	-0.637862	17.541668	12.654027	0.006727	4.4
105	-0.668174	18.541668	12.334010	0.008076	6.9
106	-0.642512	18.450131	12.362628	0.007003	5.1
107	-0.658731	19.450127	12.057003	0.006070	4.7
108	-0.632113	19.357067	12.084806	0.006687	6.8
109	-0.630566	19.798284	11.954114	0.007146	3.9
110	-0.622953	19.705225	11.981443	0.010719	4.4
111	-0.663136	20.705225	11.694154	0.007622	4.1
112	-0.656546	20.612165	11.720306	0.005338	4.2
113	-0.680223	21.612165	11.445260	0.009601	5.6
114	-0.653008	21.519106	11.470310	0.006632	8.0
115	-0.631423	22.416399	11.233251	0.006504	5.9
116	-0.647665	23.416399	10.980343	0.005313	4.2
117	-0.668686	23.625272	10.928949	0.008285	4.5
118	-0.638691	23.532250	10.951778	0.006519	4.0
119	-0.665833	23.439200	10.974710	0.006512	4.0
120	-0.647933	24.424766	10.736595	0.005789	4.5
121	-0.669908	25.424766	10.505326	0.005362	6.9
122	-0.625483	25.401940	10.510494	0.007090	7.5
123	-0.685627	26.401940	10.288763	0.007664	4.4
124	-0.635518	26.308881	10.309001	0.005225	6.3
125	-0.681788	26.215879	10.329307	0.011994	4.8
126	-0.629514	27.215879	10.115077	0.007426	4.7
127	-0.639046	27.122820	10.134637	0.004619	5.8
128	-0.641776	28.122820	9.928325	0.005353	4.3
129	-0.622724	28.029760	9.947169	0.008013	6.7
130	-0.634378	29.029760	9.748344	0.003896	8.3
131	-0.644417	29.336859	9.688871	0.007570	4.1
132	-0.671728	29.367090	9.683055	0.005485	6.1
133	-0.624127	30.367090	9.494548	0.005631	5.2
134	-0.675648	30.274031	9.511780	0.007585	4.7
135	-0.662103	30.180972	9.529075	0.005153	5.3
136	-0.644358	31.180961	9.346461	0.006781	6.3
137	-0.663389	31.125589	9.356389	0.006969	7.8
138	-0.668324	31.032530	9.373123	0.006759	6.0
139	-0.637002	32.032530	9.196380	0.004848	4.3
140	-0.656734	31.939470	9.212546	0.007018	5.0
141	-0.644439	32.858338	9.055373	0.003586	5.9
142	-0.654153	33.858113	8.890341	0.004679	4.0
143	-0.680982	34.847286	8.732874	0.008164	5.6
144	-0.645500	35.847286	8.579254	0.007009	9.2
145	-0.666502	35.754311	8.593309	0.007902	5.5
146	-0.678368	35.736204	8.596051	0.006984	4.3
147	-0.635251	35.643144	8.610174	0.004982	7.3
148	-0.687163	36.643097	8.460810	0.012183	5.0
149	-0.653518	36.550076	8.474486	0.004666	5.6
150	-0.635916	37.550076	8.329747	0.005755	5.4
151	-0.671886	37.457022	8.343007	0.006318	6.7
152	-0.660300	37.365891	8.356033	0.007355	7.5
153	-0.676479	38.365891	8.215278	0.007333	3.9
154	-0.662726	38.272831	8.228177	0.008233	5.1
155	-0.668989	38.924542	8.138691	0.009936	6.8
156	-0.656975	39.917692	8.006005	0.008013	5.0
