1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
259	-0.902572	292.562393	0.006269	7.5
260	-0.000000	292.075870	0.000000	9.5
261	-1.100429	291.591498	0.008062	11.8
262	-1.305326	291.109263	0.015285	8.2
263	-1.118917	290.629149	0.007706	8.6
264	-1.186211	290.151140	0.009466	8.2
265	-1.373454	289.675222	0.012839	7.6
266	-1.285184	289.201380	0.016015	12.7
267	-0.032925	288.729600	0.001127	8.9
268	-0.989981	288.259866	0.011008	8.0
269	-0.621159	287.792165	0.006182	9.0
270	-0.538514	287.326481	0.009527	8.2
271	-0.893538	286.862802	0.015988	13.7
272	-0.327569	286.401113	0.001653	8.7
273	-0.499021	285.941400	0.009869	13.4
274	-1.002318	285.483649	0.006199	14.9
275	-0.645939	285.027847	0.006223	13.3
276	-0.133126	284.573981	0.001887	11.6
277	-1.238629	284.122037	0.009490	9.1
278	-0.918674	283.672002	0.013046	13.7
279	-0.415932	283.223863	0.003860	8.4
280	-1.472629	282.777607	0.004743	8.5
281	-0.031823	282.333221	0.001706	8.2
282	-0.005433	281.890692	0.000189	8.9
283	-1.188616	281.450008	0.010012	12.6
284	-1.316097	281.011157	0.009255	8.3
285	-1.469084	280.574125	0.008614	7.8
286	-0.662288	280.138901	0.009792	8.0
287	-0.000189	279.705473	0.000026	8.9
288	-0.819457	279.273829	0.007531	11.1
289	-1.245202	278.843956	0.010965	8.1
290	-0.000000	278.415844	0.000000	7.8
291	-0.535341	277.989479	0.007303	8.1
292	-0.593033	277.564851	0.006710	10.6
293	-0.998561	277.141949	0.023875	9.2
294	-1.246204	276.720761	0.008533	7.5
295	-0.099435	276.301275	0.003167	8.0
296	-0.840395	275.883480	0.013758	7.9
297	-0.826547	275.467366	0.003936	11.5
298	-0.832994	275.052922	0.010902	8.0
299	-0.685889	274.640136	0.004751	8.0
300	-0.973379	274.228998	0.015013	7.7
301	-1.067414	273.819497	0.019403	8.6
302	-1.128093	273.411623	0.005735	11.1
303	-1.246448	273.005365	0.013204	7.9
304	-0.043219	272.600712	0.001703	8.6
305	-1.065666	272.197655	0.016915	8.5
306	-1.034846	271.796184	0.009223	8.3
307	-1.446208	271.396287	0.004804	12.9
308	-0.062429	270.997956	0.001102	8.4
309	-1.103711	270.601180	0.008985	8.1
310	-0.000002	270.205949	0.000001	7.9
311	-0.094009	269.812254	0.002134	9.9
312	-0.428616	269.420085	0.009159	11.5
313	-0.207803	269.029432	0.002688	8.0
314	-0.642242	268.640287	0.006094	8.3
315	-0.789720	268.252638	0.007522	8.9
316	-1.093808	267.866478	0.015001	11.2
317	-1.246302	267.481796	0.016514	7.8
318	-1.369289	267.098584	0.013201	8.3
319	-1.184328	266.716833	0.006572	8.5
320	-0.004864	266.336533	0.000348	8.0
321	-0.810587	265.957676	0.008170	12.0
322	-0.000000	265.580253	0.000000	8.7
323	-0.388582	265.204254	0.003926	7.9
324	-0.000000	264.829672	0.000000	7.8
325	-0.504260	264.456497	0.012260	7.6
326	-0.000012	264.084721	0.000002	11.5
327	-1.421119	263.714335	0.010500	7.9
328	-0.463353	263.345332	0.004676	8.5
329	-0.895720	262.977702	0.013891	7.4
330	-0.002278	262.611438	0.000300	8.1
331	-0.718929	262.246531	0.005103	10.9
332	-1.088527	261.882973	0.006373	8.1
333	-0.827484	261.520756	0.003423	8.1
334	-0.000364	261.159871	0.000032	8.2
335	-0.421028	260.800312	0.010428	8.1
336	-0.673868	260.442070	0.005301	11.8
337	-0.757158	260.085137	0.005152	8.8
338	-1.366647	259.729505	0.016805	7.7
339	-1.003651	259.375167	0.009139	7.9
340	-1.386571	259.022116	0.012390	7.8
341	-0.902945	258.670343	0.011684	11.8
342	-0.000000	258.319841	0.000000	7.9
343	-1.385612	257.970602	0.013379	7.9
344	-0.000005	257.622620	0.000001	8.6
345	-0.867386	257.275887	0.016775	8.8
346	-1.269271	256.930396	0.008645	14.0
347	-1.370400	256.586139	0.010440	8.3
348	-0.000000	256.243109	0.000000	8.5
349	-1.612384	255.901300	0.006022	8.0
350	-1.090787	255.560703	0.015381	11.0
351	-1.468753	255.221313	0.007597	10.4
352	-0.567380	254.883122	0.003139	8.9
353	-1.188838	254.546124	0.020984	8.1
354	-1.105226	254.210311	0.006130	8.0
355	-0.012709	253.875677	0.000556	12.6
356	-0.219441	253.542215	0.001897	9.5
357	-1.548552	253.209918	0.008791	8.1
358	-0.811308	252.878781	0.015361	8.0
359	0.000000	252.548795	0.000000	8.3
360	-0.788520	252.219956	0.005188	14.5
361	-0.647372	251.892255	0.010393	9.8
362	-0.007321	251.565688	0.000375	8.9
363	-1.126106	251.240247	0.011046	8.0
364	-0.319147	250.915926	0.008329	12.0
365	-0.724936	250.592720	0.007631	7.9
366	-0.154856	250.270621	0.001673	8.3
367	-1.064275	249.949624	0.008035	7.7
368	-0.575263	249.629723	0.008507	14.6
369	-1.294353	249.310911	0.014181	12.4
370	-0.000127	248.993182	0.000026	10.4
371	-0.532344	248.676531	0.006035	7.7
372	-0.000000	248.360952	0.000000	10.0
373	-1.055871	248.046438	0.013650	11.5
374	-1.533711	247.732984	0.016546	8.4
375	-1.341819	247.420584	0.011979	8.5
376	-0.732876	247.109233	0.008738	17.4
377	-0.000000	246.798924	0.000000	23.7
378	-1.099431	246.489652	0.010115	12.7
379	-0.000054	246.181412	0.000012	16.5
380	-0.624899	245.874197	0.015199	12.4
381	-1.426299	245.568002	0.007868	15.4
382	-1.753778	245.262822	0.008105	16.9
383	-0.139316	244.958652	0.003679	19.4
384	-1.517907	244.655485	0.007235	17.1
385	-0.590744	244.353317	0.007587	23.4
386	-0.000000	244.052142	0.000000	12.2
387	-0.283904	243.751955	0.002996	17.0
388	-0.015438	243.452750	0.000641	12.0
389	-0.000000	243.154523	0.000000	18.4
390	-0.580432	242.857268	0.011822	15.6
391	-1.459223	242.560980	0.008722	15.9
392	-0.979355	242.265654	0.004173	14.4
393	-0.007924	241.971285	0.000283	12.9
394	-1.358053	241.677868	0.008919	9.6
395	-1.238743	241.385397	0.008405	8.5
396	-1.173736	241.093869	0.005587	8.3
397	-0.000002	240.803278	0.000000	9.5
398	-1.361580	240.513619	0.003287	12.1
399	-0.006220	240.224887	0.000866	8.9
400	-0.131751	239.937077	0.002755	8.3
401	-0.008187	239.650186	0.000608	9.2
402	-0.000000	239.364207	0.000000	12.0
403	-0.313493	239.079136	0.006268	8.1
404	-1.726325	238.794969	0.006794	9.5
405	-1.410529	238.511701	0.007829	8.4
406	-0.453193	238.229327	0.017764	8.2
407	-0.000000	237.947843	0.000000	13.8
408	-0.217010	237.667244	0.000800	8.1
409	-1.510073	237.387526	0.009768	7.9
410	-1.118374	237.108684	0.004854	8.0
411	-0.000000	236.830714	0.000000	9.3
412	-1.435127	236.553610	0.010863	10.1
413	-0.451523	236.277370	0.010194	7.8
414	-1.081524	236.001989	0.012658	7.6
415	-1.484676	235.727461	0.011837	8.0
416	-1.075106	235.453784	0.007406	9.4
417	-0.717085	235.180952	0.004030	9.5
418	-0.491833	234.908962	0.006657	7.6
419	-0.573871	234.637809	0.009848	8.2
420	-1.058947	234.367488	0.006943	8.3
421	-0.925012	234.097997	0.008028	9.9
422	-1.354029	233.829331	0.006238	7.9
423	-1.291695	233.561485	0.004664	8.7
424	-0.654153	233.294456	0.005945	8.0
425	-1.313441	233.028239	0.005763	8.0
426	-1.044792	232.762831	0.013684	12.4
427	-0.000000	232.498228	0.000000	8.0
428	-0.609224	232.234425	0.013753	8.0
429	-1.424250	231.971419	0.012882	9.2
430	-1.225517	231.709205	0.006569	8.6
431	-0.426157	231.447781	0.012208	12.6
432	-1.149202	231.187141	0.008519	8.1
433	-0.088151	230.927283	0.001473	8.3
434	-0.820425	230.668202	0.004928	7.9
435	0.000000	230.409895	0.000000	9.9
436	-0.037353	230.152358	0.001684	10.6
437	-0.729748	229.895587	0.008049	10.0
438	-1.509457	229.639578	0.011673	8.0
439	-0.851473	229.384329	0.008656	8.3
440	-0.098075	229.129834	0.001426	12.6
441	-1.259514	228.876091	0.006765	9.2
442	-0.000000	228.623096	0.000000	10.4
443	-0.812791	228.370846	0.005987	8.0
444	-0.000079	228.119336	0.000014	9.9
445	-0.000001	227.868563	0.000000	11.2
446	-0.459664	227.618525	0.004357	8.1
447	-1.229439	227.369216	0.013212	8.6
448	-1.168656	227.120635	0.003143	7.9
449	-0.056358	226.872777	0.001209	11.5
450	-0.238934	226.625638	0.002884	8.1
451	-1.085937	226.379217	0.007077	8.1
452	-0.780774	226.133509	0.003817	8.2
453	0.000000	225.888510	0.000000	8.5
454	-0.035414	225.644218	0.001669	12.3
455	-0.182072	225.400630	0.002310	7.5
456	-1.577153	225.157741	0.012476	7.8
457	-0.548527	224.915549	0.004975	7.4
458	-0.138659	224.674051	0.001763	7.9
459	-1.260319	224.433242	0.017798	11.4
460	-0.540724	224.193121	0.007364	7.8
461	-0.000000	223.953684	0.000000	7.9
462	-0.895881	223.714927	0.016733	8.1
463	-0.817770	223.476848	0.013328	8.0
464	-0.865764	223.239444	0.007624	11.7
465	-0.616782	223.002710	0.010381	8.2
466	-1.497299	222.766645	0.010154	9.3
467	-1.121289	222.531245	0.007201	7.4
468	-1.167991	222.296508	0.011282	9.4
469	-1.308230	222.062429	0.005161	13.3
470	-0.973742	221.829007	0.011033	8.0
471	-1.742203	221.596238	0.007811	8.0
472	-0.608819	221.364119	0.005115	7.9
473	-0.473299	221.132647	0.005346	16.2
474	-1.354272	220.901820	0.008030	13.1
475	0.000000	220.671634	0.000000	12.8
476	-1.420529	220.442086	0.006051	14.4
477	-0.839959	220.213174	0.008534	24.1
478	-0.794003	219.984895	0.004023	13.1
479	-0.976803	219.757246	0.008475	15.2
480	-1.534929	219.530224	0.008208	12.0
481	-0.971429	219.303826	0.006311	13.7
482	-1.311820	219.078050	0.013349	16.3
483	-0.007829	218.852893	0.000347	10.2
484	-1.475123	218.628352	0.005656	7.5
485	-1.276475	218.404424	0.009832	8.6
486	-1.100374	218.181106	0.016178	7.4
487	-1.106295	217.958397	0.006365	10.8
488	-0.031900	217.736292	0.001114	7.6
489	-1.188711	217.514790	0.012607	8.3
490	-0.524980	217.293888	0.018761	7.4
491	-1.140343	217.073584	0.018051	7.5
492	-0.020292	216.853873	0.000601	10.3
493	-0.000000	216.634755	0.000000	7.8
494	-1.231829	216.416227	0.016739	7.5
495	-0.258491	216.198285	0.002170	8.2
496	0.000000	215.980927	0.000000	8.0
497	-0.716961	215.764151	0.005279	10.9
498	-0.017101	215.547955	0.000872	7.8
499	-0.214862	215.332335	0.004547	7.9
500	-0.751645	215.117289	0.008333	7.7
501	-1.322126	214.902815	0.012473	7.7
502	-0.945262	214.688911	0.010943	10.9
503	-0.989420	214.475573	0.015411	8.1
504	-0.153506	214.262800	0.002533	8.3
505	-1.489729	214.050588	0.003739	7.8
506	-0.575271	213.838936	0.010359	7.8
507	-0.064400	213.627842	0.001498	11.6
508	-0.114433	213.417302	0.000442	8.5
509	-0.809086	213.207314	0.003241	8.3
510	-1.363174	212.997877	0.006045	7.9
511	-1.101706	212.788987	0.008873	7.9
512	-0.098294	212.580642	0.001189	11.8
513	-0.308360	212.372841	0.008427	7.9
514	-0.182730	212.165581	0.001509	7.9
515	-0.000000	211.958859	0.000000	8.0
516	-0.557404	211.752673	0.013545	7.9
517	-1.522262	211.547021	0.006129	11.1
518	-0.745110	211.341902	0.005512	7.9
519	-0.869768	211.137311	0.004470	8.0
520	-1.367777	210.933248	0.010003	7.8
521	-0.127029	210.729710	0.004048	7.8
522	-0.001344	210.526695	0.000076	10.4
523	-1.456202	210.324200	0.011939	8.4
524	-1.543068	210.122224	0.020470	7.9
525	-1.575822	209.920765	0.011249	7.8
526	-0.659252	209.719820	0.010524	8.1
527	-1.282211	209.519387	0.006488	11.9
528	-0.000000	209.319463	0.000000	8.0
529	-1.167921	209.120048	0.011620	8.0
530	-0.631685	208.921139	0.005446	7.8
531	-0.357395	208.722733	0.003296	8.4
532	-1.214846	208.524829	0.010343	11.1
533	-1.221992	208.327425	0.007564	7.9
534	-1.126364	208.130518	0.014503	9.2
535	-0.125769	207.934107	0.002634	8.0
536	-0.000000	207.738189	0.000000	8.6
537	-0.000000	207.542762	0.000000	14.1
538	-0.755310	207.347825	0.005814	13.0
539	-0.129784	207.153376	0.004556	15.2
540	-0.216635	206.959412	0.004187	12.5
541	-0.779289	206.765932	0.008407	12.4
542	-0.061545	206.572933	0.000830	14.7
543	-0.746569	206.380414	0.002514	15.9
544	0.000000	206.188373	0.000000	9.9
545	-1.534254	205.996807	0.006127	11.3
546	-1.206031	205.805716	0.006098	8.0
547	-0.000000	205.615096	0.000000	9.1
548	-0.701589	205.424946	0.011601	8.3
549	-1.159590	205.235265	0.025171	8.0
550	-0.777494	205.046050	0.011250	12.7
551	-0.962159	204.857299	0.004396	8.7
552	-1.196610	204.669011	0.010170	8.1
553	-1.344314	204.481184	0.020149	8.3
554	-1.509606	204.293816	0.005914	10.8
555	-0.402546	204.106905	0.004492	9.1
556	-0.860017	203.920449	0.004913	8.3
557	-1.242190	203.734447	0.016679	8.3
558	-0.000000	203.548896	0.000000	7.6
559	-0.000000	203.363795	0.000000	11.5
560	-0.613900	203.179143	0.013207	8.1
561	-1.448778	202.994937	0.016697	8.9
562	-1.000001	202.811176	0.009873	8.3
563	-1.127875	202.627857	0.013115	8.5
564	-1.386395	202.444980	0.008244	13.6
565	-0.438973	202.262543	0.007909	8.2
566	-1.463806	202.080543	0.020039	9.1
567	-1.696297	201.898979	0.005571	8.3
568	-0.117737	201.717849	0.002217	15.6
569	-1.238383	201.537153	0.010632	13.7
570	-1.169764	201.356887	0.004600	13.0
571	-0.829060	201.177050	0.011438	16.8
572	-0.073063	200.997642	0.001622	11.6
573	-0.013294	200.818659	0.000375	8.1
574	-0.878050	200.640100	0.009272	7.5
575	-0.000000	200.461965	0.000000	8.7
576	-0.000044	200.284250	0.000009	11.6
577	-0.534704	200.106955	0.008349	7.8
578	-0.910875	199.930078	0.004933	7.7
579	-1.028745	199.753617	0.007268	7.5
580	-0.041520	199.577571	0.000976	8.7
581	-0.000000	199.401938	0.000000	11.5
582	-1.254048	199.226717	0.011875	7.7
583	-1.218599	199.051905	0.006882	7.5
584	-0.170300	198.877502	0.003927	8.1
585	-0.000001	198.703506	0.000000	7.6
586	-1.024705	198.529916	0.005707	11.1
587	-1.759584	198.356729	0.012001	7.6
588	-0.159070	198.183944	0.002781	8.1
589	-0.977903	198.011560	0.005286	8.2
590	-1.126979	197.839576	0.008900	8.4
591	-1.481084	197.667989	0.007284	11.3
592	-0.000000	197.496798	0.000000	7.5
593	-0.012395	197.326002	0.000372	7.6
594	-0.000000	197.155600	0.000000	7.5
595	-0.781475	196.985589	0.005472	8.6
596	-0.000000	196.815969	0.000000	10.3
597	-0.425518	196.646738	0.004130	7.7
598	-1.408908	196.477894	0.012836	7.9
599	-0.242964	196.309436	0.002112	8.7
600	-0.330164	196.141363	0.005910	7.5
601	-0.139120	195.973673	0.000727	11.4
602	-0.686533	195.806365	0.004410	7.9
603	-0.851615	195.639437	0.005971	8.1
604	-1.534801	195.472888	0.009399	13.3
605	-0.961773	195.306717	0.008454	11.1
606	-1.435139	195.140922	0.013638	10.5
607	-0.000000	194.975501	0.000000	8.4
608	-1.310652	194.810454	0.010100	8.2
609	-0.555507	194.645779	0.006436	8.1
610	-1.305570	194.481475	0.006316	13.2
611	-0.385433	194.317540	0.005505	8.5
612	-0.000000	194.153973	0.000000	8.2
613	-0.662782	193.990773	0.003011	8.5
614	-0.702119	193.827938	0.013343	15.3
615	-0.744247	193.665467	0.013227	11.8
616	-0.810299	193.503358	0.003326	9.3
617	-0.000000	193.341611	0.000000	8.4
618	-1.211608	193.180224	0.009574	10.9
619	-0.147669	193.019196	0.003471	16.2
620	-1.121485	192.858525	0.013716	8.8
621	-0.703489	192.698210	0.010424	8.1
622	-0.711087	192.538251	0.009808	9.0
623	-1.530504	192.378644	0.012300	11.1
624	-0.000000	192.219391	0.000000	8.2
625	-1.194005	192.060488	0.009781	8.2
626	-1.572041	191.901935	0.007299	8.4
627	-0.000271	191.743730	0.000031	8.1
628	-1.486995	191.585873	0.017068	11.8
629	-0.382053	191.428362	0.004773	8.3
630	-1.437753	191.271196	0.005655	8.0
631	-0.995747	191.114374	0.016174	7.5
632	-1.007886	190.957893	0.007868	9.4
